,id,opening_name
15666,wawk02Fd,Sicilian Defense: McDonnell Attack
15667,DPE1mbu6,Italian Game: Schilling-Kostic Gambit
15668,BTLWdnmg,Sicilian Defense: Najdorf |  Lipnitsky Attack
15669,tZceAsBc,Sicilian Defense: Paulsen Variation
15670,K2ayt8Ek,Sicilian Defense #2
15671,8pXdECBa,Sicilian Defense: Closed #2
15672,yrCYqS7t,Queen's Pawn Game: Franco-Sicilian Defense
15673,SdFSihKv,Russian Game: Stafford Gambit
15674,vAcUt4N7,Sicilian Defense: Bowdler Attack
15675,gXubaboP,Indian Game: Seirawan Attack
15676,zVpq7Gze,Philidor Defense
15677,zgUJS8bF,Queen's Pawn Game: Veresov Attack |  Alburt Defense
15678,kYQEo3zi,King's Pawn Game: McConnell Defense
15679,T0lBIKUf,Scandinavian Defense: Mieses-Kotroc Variation
15680,M6f7WsSj,Italian Game: Anti-Fried Liver Defense
15681,JS3Hs1Cf,Sicilian Defense: Najdorf Variation
15682,YdTn9ZlH,Zukertort Opening: Sicilian Invitation
15683,QD9fchtQ,Sicilian Defense: Najdorf Variation |  Opocensky Variation
15684,y695C09C,Sicilian Defense: Quinteros Variation
15685,dEvcZHFh,Robatsch (Modern) Defense
15686,sjrozzKu,English Opening: Symmetrical Variation
15687,D1T25WrN,Indian Game: Seirawan Attack
15688,iIqPjRcT,Sicilian Defense: Najdorf Variation
15689,6hHlGbRn,Russian Game: Urusov Gambit
15690,aFoMqsZK,Sicilian Defense: Najdorf Variation
15691,oOVXuygv,Nimzowitsch Defense: Mikenas Variation
15692,ZmCbS1t6,Sicilian Defense: Scheveningen Variation
15693,iFCBS7DK,Nimzowitsch Defense: Mikenas Variation
15694,TEKvQDGq,Pirc Defense #4
15695,aNOsEN0q,Philidor Defense #4
15696,cYyFW9u1,Sicilian Defense: Bowdler Attack
15697,8dptcjnH,Sicilian Defense
15698,I2W2r9Cu,Sicilian Defense
15699,BmLDOCGt,Nimzo-Indian Defense #2
15700,euQD45XD,Sicilian Defense
15701,1mIDMdUc,Philidor Defense #3
15702,j2nkHjrM,Horwitz Defense
15703,NT79AsYH,Italian Game
15704,75rU3VvQ,Philidor Defense #4
15705,uW6RqiDG,Sicilian Defense: Canal Attack |  Main Line
15706,LCYpF5cV,Sicilian Defense #2
15707,ugAn4YGk,Queen's Indian Defense
15708,DOlMhN0n,Robatsch (Modern) Defense
15709,6nr0qzOG,Sicilian Defense: McDonnell Attack
15710,1mf2tsYU,Italian Game: Giuoco Pianissimo |  Normal
15711,Kl5OMSHr,Italian Game: Classical Variation |  Greco Gambit |  Traditional Line
15712,7osAIvsP,Italian Game: Two Knights Defense
15713,2DCK5K6r,Blackmar-Diemer Gambit Declined |  Lamb Defense
15714,87uUPKdk,King's Pawn Opening: 2.b3
15715,zCET88T5,Sicilian Defense
15716,86s5g46i,French Defense: Advance Variation #4
15717,GMKUZSs3,King's Knight Opening: Konstantinopolsky
15718,68OBhLWc,Sicilian Defense: Closed Variation
15719,5nvbvQs9,King's Indian Defense: Orthodox Variation
15720,gP5y7JN4,Queen's Pawn Game: Colle System |  Anti-Colle
15721,Bl4J46Je,Queen's Pawn Game: Colle System
15722,0XTDPvxO,Queen's Pawn Game: Anti-Torre
15723,rFK4Y8gt,Scotch Game
15724,N8BHKGxI,Indian Game
15725,XhMKGbHC,Indian Game
15726,1Kyrn2ht,Sicilian Defense: Sozin Attack
15727,YEMT4fVY,Queen's Pawn Game: Krause Variation
15728,j5XSpCce,Sicilian Defense
15729,SdHDVUT2,French Defense: Advance Variation |  Nimzowitsch System
15730,OEM7Uzrh,English Opening: Anglo-Indian Defense |  King's Indian Formation
15731,EKNqvzZA,Sicilian Defense
15732,SFcIkgfh,Queen's Pawn Game: Zukertort Variation
15733,yBWZcqBw,Sicilian Defense: Modern Variations |  Anti-Qxd4 Move Order
15734,iYFKVHDf,Sicilian Defense: Brick Variation
15735,KhiiHTvz,Sicilian Defense: McDonnell Attack
15736,9wIH9GUH,Queen's Pawn Game: Colle System
15737,0I3K7eXR,King's Indian Defense: Normal Variation |  Deferred Fianchetto
15738,ml6RRI8n,Caro-Kann Defense
15739,SVtLq43U,Sicilian Defense
15740,e3hQaDTK,English Opening: Anglo-Indian Defense |  Queen's Knight Variation
15741,MKPIGXNs,Englund Gambit
15742,iBa0DUK8,Queen's Pawn Game: Colle System
15743,23I9pP3l,Sicilian Defense
15744,XES5OO6E,King's Indian Attack
15745,NW6zDJiq,Zukertort Opening: Black Mustang Defense
15746,laqPiLqq,Queen's Pawn Game: Chigorin Variation
15747,5FSPGWl7,King's Pawn Game: Damiano Defense
15748,XtqNppi9,King's Gambit Declined |  Queen's Knight Defense
15749,1VRjI5fa,King's Pawn Game: Damiano Defense
15750,FlZFwsHu,Queen's Pawn Game: Chigorin Variation
15751,4PkizDwo,King's Pawn Game: Damiano Defense
15752,MqLZc9gZ,Old Benoni Defense #2
15753,9bnjAmCe,Queen's Pawn Opening: Veresov |  Richter Attack
15754,eFKoGST3,Queen's Gambit Accepted: Normal Variation
15755,HFhSKwDs,Queen's Pawn Opening: Veresov |  Richter Attack
15756,rWKqBWzt,Queen's Pawn Game: Zukertort Variation
15757,IFZCBQa6,Van Geet Opening: Berlin Gambit
15758,CsZttZBX,King's Pawn Game: Leonardis Variation
15759,rO1FhHQY,Queen's Pawn Opening: Veresov |  Richter Attack
15760,fPYdqEFS,King's Pawn Game: Leonardis Variation
15761,skUoJSNr,Queen's Pawn Game: Steinitz Countergambit
15762,06Bm6AK0,King's Pawn Game: Damiano Defense
15763,ZDbvSP3g,Queen's Pawn Opening: Veresov |  Richter Attack
15764,Rzn6iP9a,King's Pawn Game: Damiano Defense
15765,nTD5VGd6,Scandinavian Defense
15766,gDhorvKq,Queen's Pawn Opening: Veresov |  Richter Attack
15767,HlfMbDq3,King's Pawn Game: Damiano Defense
15768,jz2Q4KF6,Scotch Game
15769,qSCXRe6d,Queen's Pawn Game #2
15770,UJkjouan,French Defense: Normal Variation
15771,izvNVfri,Italian Game: Classical Variation |  Greco Gambit |  Traditional Line
15772,oueLO8ee,Queen's Pawn Game
15773,94xwONHN,Queen's Pawn Game: Chigorin Variation
15774,0izNlx55,Queen's Pawn Game: Chigorin Variation
15775,HWapmqUt,King's Pawn Game: Wayward Queen Attack
15776,vdCpgabn,Vienna Game: Stanley Variation
15777,FglBsImw,Queen's Pawn Opening: Veresov |  Richter Attack
15778,Y2xhAPWA,French Defense: Advance Variation #3
15779,yAUrChQe,King's Pawn Game: Damiano Defense
15780,pVGFZvxX,King's Pawn Game: Napoleon Attack
15781,XsCAKB4W,King's Pawn Game: Damiano Defense
15782,uSE5OKDc,King's Pawn Game: Napoleon Attack
15783,HJ4uSbD2,King's Pawn Game: Damiano Defense
15784,UHbOpfDV,Van't Kruijs Opening
15785,FD9T23VD,French Defense: Normal Variation
15786,5peeAq84,Queen's Pawn Game #3
15787,Dh00ngOC,Queen's Pawn Game: Chigorin Variation
15788,PVJQFwi6,King's Gambit Accepted |  King's Knight Gambit
15789,IdZ82Ko3,Italian Game: Giuoco Pianissimo
15790,t9q46y47,Sicilian Defense
15791,C6wmpTxG,Ruy Lopez: Morphy Defense |  Caro Variation
15792,UlzoME1g,Queen's Indian Accelerated
15793,ThHbksic,Scotch Game
15794,pzfKnCUe,Caro-Kann Defense: Exchange Variation
15795,QNPAmK2S,Queen's Pawn Game: Veresov Attack |  Dutch System
15796,89AncTJX,Queen's Pawn Game #2
15797,amHUgntv,Scotch Game: Scotch Gambit
15798,nbFuh8ZW,Indian Game
15799,UD1PnaRe,Giuoco Piano
15800,GrCFwAXq,Ruy Lopez: Morphy Defense |  Graz Variation
15801,GJWveHwR,Queen's Pawn
15802,Lzff4Asf,Sicilian Defense: O'Kelly Variation |  Yerevan System
15803,PuX6fml6,Scotch Game: Haxo Gambit
15804,CsBE5u0y,Queen's Gambit Refused: Marshall Defense
15805,Y4TnHYh9,English Opening: King's English Variation |  Two Knights Variation
15806,3PdGXJzb,King's Indian Defense: Normal Variation |  Rare Defenses
15807,JCpKlgOv,Scotch Game
15808,gu8SvzFj,Gruenfeld Defense: Stockholm Variation
15809,MRMWC1d8,Benoni Defense: Benoni Gambit Accepted
15810,OVHWb7eg,Ruy Lopez: Morphy Defense |  Graz Variation
15811,OadPeryr,French Defense: Knight Variation
15812,dvZmhCOG,Queen's Pawn Game #3
15813,7mGQV4CQ,Bishop's Opening: Berlin Defense
15814,IFuPlxnb,Reti Opening
15815,48MueB7r,French Defense: Knight Variation
15816,S7ZUTQA6,Hungarian Opening
15817,o9HMMGC9,Dutch Defense: Queen's Knight Variation
15818,moI37ZV0,Queen's Pawn Game: Symmetrical Variation
15819,NAYaLa2V,Grob Opening: Spike Attack
15820,GqEc5RhO,Queen's Pawn Game: Stonewall Attack
15821,aBqSsQkG,Ruy Lopez: Berlin Defense |  Closed Wolf Variation
15822,C3Oxhlwi,Sicilian Defense: Scheveningen Variation
15823,kmnsm0TV,English Opening: Agincourt Defense |  Neo-Catalan Declined
15824,7utnw2gJ,Sicilian Defense: Najdorf Variation |  English Attack
15825,Jbvp1cvR,Rat Defense: Small Center Defense
15826,92U5vKb7,Sicilian Defense #2
15827,Tn7AiNYC,Englund Gambit Complex: Englund Gambit
15828,Haoy2uuw,Van't Kruijs Opening
15829,Z35Ve929,Sicilian Defense
15830,CUJfMy2n,Sicilian Defense: McDonnell Attack
15831,QjTTCKHZ,Pirc Defense #2
15832,fCHzoyBc,Queen's Gambit Refused: Marshall Defense
15833,KGvkPTKL,Sicilian Defense: Canal Attack |  Main Line
15834,b3tZRnvM,Sicilian Defense
15835,hPP52faV,Queen's Gambit Accepted: Old Variation
15836,biDckkF8,Sicilian Defense: Closed Variation |  Traditional
15837,yeKt9TZn,Queen's Gambit Declined: Semi-Tarrasch Defense
15838,Ciu1IgzF,Queen's Gambit Accepted: Old Variation
15839,pTSGjzsp,Gruenfeld Defense: Three Knights Variation |  Petrosian System
15840,YBakGSvi,Sicilian Defense: Chekhover Variation
15841,BS5Zr8jU,Queen's Gambit Declined: Three Knights Variation
15842,5zrYO1vV,Italian Game: Two Knights Defense |  Modern Bishop's Opening
15843,Kx78hrmY,Caro-Kann Defense
15844,QNnp7Dds,Italian Game: Two Knights Defense |  Modern Bishop's Opening
15845,VJkAp7YG,Sicilian Defense: Open #3
15846,UhMiqvGp,Philidor Defense
15847,w3mg4uBK,Caro-Kann Defense
15848,nA1HiO32,Italian Game: Classical Variation |  Giuoco Pianissimo
15849,HeUnDBgy,Modern Defense: Two Knights Variation
15850,QAOsy7xq,Caro-Kann Defense: Advance Variation |  Short Variation
15851,tvzMoa5S,Queen's Pawn Game: Mason Attack
15852,25AeRnsc,Alekhine Defense
15853,7SPLBrM0,Philidor Defense
15854,M3pdLjNy,Philidor Defense
15855,4FTQZDxq,King's Pawn Game: McConnell Defense
15856,3Q5GjqzC,Caro-Kann Defense: Advance Variation |  Bayonet Attack
15857,CMkAXLNK,Italian Game: Classical Variation |  Giuoco Pianissimo
15858,JaL3Tgb0,Italian Game: Classical Variation |  Giuoco Pianissimo
15859,dCkOHehy,Caro-Kann Defense: Advance Variation
15860,y7DVNJY7,Caro-Kann Defense: Hillbilly Attack
15861,aNxC8zDH,French Defense: Exchange Variation
15862,FCl3twFf,King's Pawn Game: Busch-Gass Gambit
15863,Pn1QyDty,Caro-Kann Defense
15864,6BQddLzl,Queen's Pawn Game: Chigorin Variation
15865,WbRbNsat,Pirc Defense #5
15866,KNOOLvct,Italian Game: Classical Variation |  Giuoco Pianissimo
15867,vOmuaME9,Scandinavian Defense: Mieses-Kotroc Variation
15868,8VCLmFoa,Caro-Kann Defense
15869,XR51IIgD,Caro-Kann Defense: Advance Variation
15870,xhwZTmXq,Clemenz Opening
15871,RVqzxG0F,Italian Game: Two Knights Defense |  Modern Bishop's Opening
15872,BoObCHOz,Caro-Kann Defense
15873,6bvBvO7M,French Defense: Tarrasch Variation |  Closed Variation #2
15874,qNIGS4TY,French Defense: Tarrasch Variation |  Closed Variation #2
15875,Y74yUM2a,Gruenfeld Defense: Exchange Variation |  Modern Exchange Variation
15876,TCBKQ4Yu,Horwitz Defense
15877,1JGrCx32,Queen's Indian Defense: Kasparov Variation
15878,k7851C3o,French Defense: Advance Variation #3
15879,NE8IPuh0,Queen's Gambit Accepted: Old Variation
15880,gd4yPl66,Sicilian Defense: Bowdler Attack
15881,zJZ7MLKl,Hungarian Opening
15882,IGtH2h2B,King's Indian Defense
15883,XBH0rs44,Benoni Defense: Benoni Gambit Accepted
15884,HZedL0w1,King's Gambit Accepted |  Rosentreter-Testa Gambit
15885,HwhEOWSx,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
15886,Xor14nEH,Semi-Slav Defense: Accelerated Move Order
15887,Xp4npQfv,Queen's Gambit Refused: Marshall Defense
15888,HIr4n5eZ,King's Gambit Accepted |  Kieseritzky Gambit |  Kolisch Defense
15889,mW5UYNkj,Indian Game: London System
15890,wCCNUU5V,Queen's Gambit Declined: Harrwitz Attack
15891,Ewwt7ms8,Queen's Gambit Declined: Harrwitz Attack
15892,EJTp6yRt,Queen's Gambit Accepted: Old Variation
15893,bVA8g2N8,Hungarian Opening
15894,pKhxXhaP,Bishop's Opening: Boi Variation
15895,QDKbbU91,Nimzo-Indian Defense: Saemisch Variation |  Accelerated
15896,8oEFO4Yq,Giuoco Piano
15897,qj072A2s,Caro-Kann Defense
15898,TKXIcK6u,King's Indian Defense
15899,MjEn9fEo,Vienna Game: Stanley Variation |  Reversed Spanish
15900,d1TvqCVx,Ruy Lopez: Steinitz Defense
15901,un6hyICN,Queen's Gambit Accepted: Old Variation
15902,vqJIJEo2,King's Gambit Accepted |  Salvio Gambit
15903,KqUi7Qhf,Queen's Gambit Accepted: Old Variation
15904,3OxrOh7B,Italian Game: Giuoco Pianissimo
15905,BBclUszG,Italian Game: Classical Variation #2
15906,PHcTVbBW,Queen's Gambit Accepted: Old Variation
15907,339C51ew,Slav Defense #2
15908,LDMa1Mor,Trompowsky Attack
15909,N0F5Bw3r,Scotch Game
15910,RQNc1qdp,Indian Game: West Indian Defense
15911,8tEgqub6,Budapest Defense: Fajarowicz Variation
15912,jk6L6JC1,Dutch Defense: Queen's Knight Variation
15913,rHpiGZob,Dutch Defense: Raphael Variation
15914,jYoypM8v,Bird Opening: Dutch Variation
15915,MT529gu5,Scotch Game
15916,kcMp6XOx,Italian Game: Giuoco Pianissimo
15917,CRQu3YFH,French Defense: Steinitz Variation #2
15918,XhSQVbSN,Queen's Gambit Refused: Albin Countergambit
15919,cJyqbQCv,Queen's Gambit Declined: Modern |  Knight Defense
15920,Ma3dsmYw,Queen's Gambit Accepted: Old Variation
15921,IpLIIpHg,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
15922,aD4VH10g,Nimzo-Larsen Attack: Modern Variation #3
15923,pPUTeejt,Bishop's Opening: Boi Variation
15924,Ceu5aMII,Queen's Pawn Game #3
15925,V9UDvRYP,Queen's Pawn Game #3
15926,zCedH9Wh,Bishop's Opening: Philidor Counterattack
15927,tR1piL5f,Italian Game: Giuoco Pianissimo |  Normal
15928,Fgymvp0T,Vienna Game: Stanley Variation |  Reversed Spanish
15929,D5lb8oPZ,Modern Defense: Bishop Attack
15930,JqCgPBQP,Ruy Lopez: Steinitz Defense
15931,a5bG5De1,Englund Gambit Declined |  Reversed French
15932,40Lw9HxH,Pirc Defense: Classical Variation
15933,g7vFtSOu,Italian Game: Giuoco Pianissimo |  Canal Variation
15934,NI6WQk7C,Sicilian Defense: Bowdler Attack
15935,Rmarl3pZ,Ruy Lopez: Steinitz Defense
15936,Q1v3UFCO,Giuoco Piano
15937,WlXROd9L,French Defense: Exchange Variation
15938,8UuSuizc,Italian Game: Anti-Fried Liver Defense
15939,jCDvClFb,Four Knights Game: Italian Variation
15940,r4bFNSPv,Four Knights Game: Italian Variation
15941,IB2NPvd7,Ponziani Opening: Jaenisch Counterattack
15942,63AooKkY,Italian Game
15943,SngyQKnt,Caro-Kann Defense
15944,bmqNmb2x,King's Gambit Accepted |  Schallopp Defense
15945,OYCX3Dty,Sicilian Defense: Bowdler Attack
15946,DaiRdZE2,Danish Gambit
15947,qoVcDKtj,Caro-Kann Defense
15948,Le497xPA,Sicilian Defense: Bowdler Attack
15949,ltYQ7KuP,Guatemala Defense
15950,TglXaqpn,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
15951,ubMcWJVE,Italian Game: Giuoco Pianissimo |  Canal Variation
15952,7xFoBE87,Ruy Lopez: Steinitz Defense
15953,yPw0A31w,King's Knight Opening: Konstantinopolsky
15954,xCYtQhhQ,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
15955,DuvE9ovK,Italian Game: Giuoco Pianissimo |  Normal
15956,5FdPV1wN,King's Gambit
15957,c8bY12Pd,Sicilian Defense: Bowdler Attack
15958,mJEfuyvG,French Defense: Advance Variation #2
15959,47BoWSz7,Sicilian Defense: Bowdler Attack
15960,9wUtTJwa,Sicilian Defense: Bowdler Attack
15961,l5csrTDU,King's Pawn Game: Dresden Opening
15962,KTbYyCmm,Three Knights Opening
15963,Gmg0LaRk,King's Indian Attack: Symmetrical Defense
15964,uN9hfHQ0,Caro-Kann Defense: Two Knights Attack |  Mindeno Variation |  Retreat Line
15965,b7GNtqEm,Zukertort Opening: Sicilian Invitation
15966,Jc9LZq1X,Caro-Kann Defense: Two Knights Attack |  Mindeno Variation |  Retreat Line
15967,E5OEZu4q,Sicilian Defense: Closed #2
15968,A7zUyrmv,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Sosonko Variation
15969,6QVNKRUY,King's Indian Defense: Fianchetto Variation |  Panno Variation
15970,40JY0X0H,Sicilian Defense: Najdorf Variation
15971,ZRWOIios,English Opening: Symmetrical Variation |  Hedgehog Defense
15972,H32dyxIw,Italian Game: Two Knights Defense |  Modern Bishop's Opening
15973,SGqPmZt3,Italian Game: Hungarian Defense
15974,piT83aLA,Sicilian Defense: Kan Variation |  Wing Attack
15975,9wqboiBt,Sicilian Defense: Classical Variation
15976,XyhOGoov,Sicilian Defense: Alapin Variation |  Smith-Morra Declined
15977,Skc2IjkW,Sicilian Defense: Canal Attack |  Main Line
15978,LYlxdEty,Latvian Gambit Accepted |  Main Line
15979,uNfygRgx,Sicilian Defense: Delayed Alapin
15980,CUKgSSjE,Rat Defense: Small Center Defense
15981,zmsM9oJU,Queen's Gambit Refused: Marshall Defense
15982,a2P7cczz,French Defense: Advance Variation |  Milner-Barry Gambit
15983,1S6T33bR,French Defense: Advance Variation |  Milner-Barry Gambit
15984,Cd4PYJlI,English Opening: Symmetrical Variation |  Normal Variation
15985,1rAcZvd6,Italian Game: Hungarian Defense
15986,UOngn3Vj,Robatsch (Modern) Defense
15987,nGSOCXeX,Ruy Lopez: Morphy Defense |  Neo-Arkhangelsk Variation
15988,2i8M8PYT,French Defense: Queen's Knight
15989,zai4lyoG,King's Pawn Game: Busch-Gass Gambit
15990,9A1eXn6y,French Defense: Advance Variation
15991,sFonRNXE,Pirc Defense: Classical Variation |  Schlechter Variation
15992,UUj52d9a,French Defense: Advance Variation |  Euwe Variation
15993,0e7ApfSw,Gruenfeld Defense: Three Knights Variation |  Burille Variation
15994,t3SooueB,French Defense: Reti-Spielmann Attack
15995,4g2gXtn1,Petrov's Defense #2
15996,VOZWaD9f,Philidor Defense #3
15997,YazXH3hj,Ruy Lopez: Steinitz Defense
15998,s5AC4oIq,French Defense: Knight Variation
15999,2SdmvExO,Gruenfeld Defense: Three Knights Variation |  Burille Variation
16000,JHowfAbR,Gruenfeld Defense: Three Knights Variation
16001,kW6EenWd,Caro-Kann Defense: Classical Variation
16002,8sb8H0TT,Gruenfeld Defense: Three Knights Variation
16003,ah3QWEVy,Ruy Lopez: Berlin Defense |  Rio de Janeiro Variation
16004,WGzp0MEQ,Ruy Lopez: Bird Variation
16005,VooWFavf,French Defense: Knight Variation
16006,DNJXBkLj,Ruy Lopez: Steinitz Defense
16007,Lb8iTUE4,French Defense: Steinitz Attack
16008,iMM1B6Zd,French Defense: Advance Variation
16009,z0Dq8Oo3,Ruy Lopez: Berlin Defense
16010,Si9SSqsv,Gruenfeld Defense: Three Knights Variation |  Burille Variation
16011,t8iqYxqb,French Defense: Exchange Variation |  Monte Carlo Variation
16012,gbwsKigN,Petrov's Defense #2
16013,omCbgMbT,Zukertort Opening: Queen's Gambit Invitation
16014,IYoYS6wg,French Defense: Advance Variation
16015,8SwkrTuK,Philidor Defense #3
16016,jraGlBPe,Ruy Lopez: Morphy Defense |  Caro Variation
16017,nr1bYwfb,Sicilian Defense: Loewenthal Variation
16018,msXKrSLX,French Defense: Marshall Variation
16019,5rFE06Ga,Sicilian Defense: Old Sicilian
16020,IZan8nG3,French Defense: Advance |  Steinitz Variation
16021,hzwFK4xU,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense
16022,xF8GBOEc,Russian Game: Cozio (Lasker) Attack
16023,qeRNLEZa,French Defense: Exchange Variation
16024,dUqh4kfq,French Defense: Wing Gambit
16025,GOad1ROm,Gruenfeld Defense: Three Knights Variation |  Burille Variation
16026,5Q26Dpdo,French Defense: Advance Variation #2
16027,DMJlgOSX,French Defense: Steinitz Attack
16028,Q5qr0lul,Ruy Lopez: Classical Variation |  Central Variation
16029,WXq3dsd5,French Defense: Knight Variation
16030,DTs7W2yv,Slav Defense #3
16031,7y7fejV3,Queen's Gambit Refused: Marshall Defense
16032,IW8v2zDI,Bird Opening
16033,N0ZyRvtx,French Defense: Normal Variation
16034,xzBtdSN1,Slav Defense: Exchange Variation |  Symmetrical Line
16035,a5Lc7jtL,Queen's Pawn Game: Chigorin Variation
16036,pfetxTJL,French Defense: Exchange Variation
16037,g0MpW3Ex,Polish Opening
16038,HIGbY7zh,English Opening: Carls-Bremen System
16039,REVvp41M,Four Knights Game: Italian Variation
16040,KNtf7tVE,Sicilian Defense: Closed Variation
16041,5zJd0phI,Queen's Gambit Declined: Exchange Variation |  Positional Variation #2
16042,keCmwER7,Scandinavian Defense: Mieses-Kotroc Variation
16043,R70Iac8H,Queen's Pawn Game #2
16044,f4KiOtsa,Italian Game: Anti-Fried Liver Defense
16045,7TcAqU9u,Queen's Gambit Refused: Chigorin Defense #3
16046,SyrxsGZg,Scotch Game
16047,MPgZROzZ,King's Knight Opening: Normal Variation
16048,7jlkeHMy,King's Knight Opening
16049,kK0wOwPH,King's Knight Opening
16050,eFcWtJ25,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
16051,Yg2kT6sJ,Italian Game: Giuoco Pianissimo |  Canal Variation
16052,hxjh2Bb6,Pirc Defense #4
16053,gAxWSXWg,Scandinavian Defense: Modern Variation #2
16054,SjtO7Sp3,Indian Game
16055,FOT06Of0,Italian Game: Two Knights Defense |  Modern Bishop's Opening
16056,8GOV8NfH,Indian Game
16057,B7DNDike,Caro-Kann Defense: Two Knights Attack |  Mindeno Variation |  Exchange Line
16058,02T5yk22,Pirc Defense #2
